Ia,Ib,Ic,Va,Vb,Vc,FaultType
856.3968866,-587.1429942,2.841216988,0.012412174,-0.245916473,0.233504298,2
-869.7015324,498.6402868,-10.05212838,-0.017399207,0.27972535,-0.262326143,2
-783.6726802,742.6975046,12.48782093,-0.001293935,0.161969018,-0.160675083,2
870.7497844,-427.1215054,15.36244465,0.020946573,-0.302194882,0.281248309,2
-837.4682764,647.4143315,2.60265984,-0.008555997,0.218001907,-0.20944591,2
716.4141031,40.54842886,41.20521249,0.063549544,-0.396483432,0.332933888,2
292.5664282,568.2670344,57.44405759,0.041955873,-0.320108195,0.278152321,2
-179.4731963,842.3246879,52.23088231,0.032664957,-0.169324628,0.136659671,2
219.5665197,-855.1070033,-51.01035137,-0.031357802,0.153297831,-0.121940029,2
469.367227,-889.430045,-40.12586982,-0.021023446,0.039517154,-0.018493708,2
-343.2728861,-524.5916443,-56.94265571,-0.042232103,0.331922847,-0.289690744,2
-10.69761413,-759.7561695,-56.36490659,-0.037760801,0.238616692,-0.20085589,2
-315.6881412,-568.1422443,-56.82174359,-0.037306958,0.32910431,-0.291797352,2
92.675129,712.7177453,57.31196557,0.039389844,-0.264959191,0.225569348,2
-573.924366,-276.7788053,-51.12210412,-0.041180339,0.370620328,-0.329439989,2
-664.3803612,841.2302193,26.12563341,0.009276156,0.072344015,-0.081620171,2
774.9642957,-54.06238835,37.61757381,0.034625436,-0.369074312,0.334448876,2
137.5252647,-841.932951,-53.6429527,-0.032576257,0.189079921,-0.156503664,2
828.5519104,-193.7722316,30.28753829,0.030473973,-0.352922328,0.322448356,2
57.68944906,-793.7737134,-55.19307196,-0.036138335,0.215027213,-0.178888878,2
-855.2458154,299.6755122,-23.88717533,-0.026456686,0.333624137,-0.307167452,2
-867.0883409,377.2000099,-18.82974178,-0.02322627,0.315713619,-0.292487349,2
-452.6784118,-418.0706468,-54.99136731,-0.042273628,0.353663516,-0.311389888,2
-348.7216253,883.0832717,46.13613421,0.026507331,-0.097598444,0.071091113,2
685.4924009,-837.9252225,-24.49818312,-0.007648529,-0.084129523,0.091778052,2
509.0100712,-896.2995572,-38.1212793,-0.018781714,0.02150238,-0.002720666,2
-651.5505517,-168.6006835,-47.34355122,-0.039611248,0.376035783,-0.336424535,2
869.3674213,-402.3881675,17.10454399,0.022092471,-0.309101419,0.287008948,2
806.0887071,-710.5570944,-8.921234289,0.003942562,-0.182984474,0.179041912,2
-57.64983126,793.7143926,55.19305981,0.036128724,-0.215016562,0.178887839,2
272.0747038,-868.8975511,-49.20532632,-0.029507869,0.131400256,-0.101892387,2
-717.1577527,79.37101702,-24.16142574,0.021429787,0.312671521,-0.334101308,2
227.2463773,620.2595423,57.75534263,0.041359313,-0.303562476,0.262203163,2
792.2262148,-739.349671,-11.6066638,0.002239966,-0.16746403,0.165224064,2
871.2121914,-463.4242165,12.72141927,0.019189345,-0.291278121,0.272088776,2
10.7362052,759.6987984,56.36492448,0.037751072,-0.23860596,0.200854888,2
-24.38039363,-752.3837464,-56.5577722,-0.038057633,0.243162537,-0.205104904,2
119.998411,695.3558609,57.51271932,0.039876396,-0.273243262,0.233366866,2
-125.5774573,822.6562776,53.6793031,0.034294993,-0.190108929,0.155813936,2
824.1586643,-180.0699719,31.05673239,0.030934314,-0.354942691,0.324008377,2
-213.7774235,-630.5873483,-57.77729364,-0.041198398,0.300022619,-0.258824221,2
272.0754081,-868.898899,-49.20534541,-0.029507787,0.131400199,-0.101892412,2
800.7952977,-718.885255,-9.816861833,0.00327969,-0.177792875,0.174513185,2
862.1628328,-338.8714422,21.38221351,0.02485936,-0.325018971,0.300159611,2
-152.6007846,832.9017448,52.98123725,0.0334965,-0.179805499,0.146308999,2
429.3880802,442.0057356,55.51840989,0.042358295,-0.349438042,0.307079747,2
79.20265018,720.7442775,57.18721696,0.039156683,-0.260734724,0.221578041,2
-173.7530389,-659.4676819,-57.75028347,-0.040688674,0.28897131,-0.248282636,2
356.5719245,-895.89065,-46.12438234,-0.02549996,0.0969791,-0.071479141,2
823.3381213,-178.6800434,31.06227437,0.030843961,-0.354884366,0.324040405,2
-160.3199249,-668.7750022,-57.71282036,-0.040498459,0.285143597,-0.244645138,2
741.3341444,15.79596598,40.94288394,0.03643198,-0.373787754,0.337355774,2
865.6856509,-364.5508838,19.68550065,0.023770054,-0.318887182,0.295117127,2
323.5092095,-879.2590705,-47.2061103,-0.0275415,0.108984125,-0.081442625,2
553.4493051,302.5347689,51.93920257,0.041501541,-0.368362653,0.326861112,2
-10.69645732,-759.7583614,-56.36494063,-0.037760668,0.2386166,-0.200855932,2
818.7596069,-164.9646354,31.82375687,0.031296014,-0.356817131,0.325521117,2
-498.5274403,-367.9177184,-53.76881095,-0.042020806,0.361081759,-0.319060953,2
336.1768072,-881.3097734,-46.67688853,-0.027032543,0.103309345,-0.076276802,2
440.9683745,430.3012927,55.26328455,0.042301065,-0.351578877,0.309277811,2
557.6649502,-878.6819565,-34.59832315,-0.016249024,-0.007726677,0.023975701,2
-655.4452797,845.6801049,26.93193402,0.009924226,0.066530797,-0.076455023,2
693.8473139,-832.7185816,-23.67326676,-0.00699403,-0.089883622,0.096877652,2
843.1627361,-246.5286084,27.14372255,0.028471823,-0.343917378,0.315445554,2
-531.629578,-329.3448416,-52.71243068,-0.041721945,0.36571144,-0.323989495,2
202.8840763,-863.3452489,-51.81506044,-0.031598429,0.163542937,-0.131944508,2
762.0745874,-26.13488247,38.97670795,0.035374326,-0.37123469,0.335860364,2
744.05557,9.87697338,41.37145367,0.042873666,-0.378520045,0.33564638,2
-284.9259653,871.6176738,48.722141,0.029025695,-0.125836275,0.096810581,2
279.4250669,579.318045,57.53736153,0.041834499,-0.316939036,0.275104537,2
163.8565227,-851.1714811,-52.94818694,-0.032101081,0.178942335,-0.146841254,2
-841.1202687,637.7124763,1.695232008,-0.009204515,0.222796086,-0.213591571,2
98.57630152,-811.8443256,-54.326037,-0.035057414,0.20022767,-0.165170257,2
633.1038101,195.8989717,48.36065514,0.040053836,-0.375225637,0.335171801,2
-714.5257868,9.623011413,-30.24445412,0.001100759,0.339037783,-0.340138543,2
152.7374623,-833.1309318,-52.98277453,-0.033495406,0.179809149,-0.146313742,2
698.5298259,-821.4799839,-22.83862146,-0.006668815,-0.095395698,0.102064514,2
-398.1665542,888.2288511,43.86065639,0.024380997,-0.074570899,0.050189902,2
-657.2229761,-155.2292428,-42.04398778,-0.030041527,0.370925043,-0.340883516,2
-545.6420563,-328.1541608,-50.45768381,-0.043185443,0.371992263,-0.328806819,2
84.96684657,-806.0185079,-54.62854123,-0.03542653,0.205211916,-0.169785386,2
-65.3778433,-729.1625924,-57.05250491,-0.038891366,0.256435587,-0.217544221,2
166.191883,-837.9418519,-52.61406184,-0.033084,0.174590431,-0.141506431,2
-844.6005624,627.9178588,0.788219852,-0.009854777,0.227537951,-0.217683173,2
453.0075941,417.5130799,54.98815397,0.042295968,-0.353673606,0.311377637,2
872.3482166,-477.6724015,11.82799898,0.018748754,-0.287594036,0.268845282,2
-417.1090227,-454.613235,-55.7660932,-0.042353801,0.347182078,-0.304828277,2
-762.0360067,26.07753407,-38.97669509,-0.035384056,0.371245424,-0.335861368,2
-681.789592,831.7677986,24.49457649,0.007969623,0.083917902,-0.091887525,2
-862.1144661,338.7962512,-21.38244522,-0.024867986,0.325028969,-0.300160982,2
-867.0779286,377.1810678,-18.83000701,-0.023225097,0.31571284,-0.292487743,2
-646.3484453,849.9212765,27.73158916,0.010569865,0.060701155,-0.071271019,2
344.0725696,-894.2531809,-46.66432843,-0.026146652,0.102743419,-0.076596767,2
160.3600192,668.7147966,57.71279375,0.040488902,-0.285132983,0.244644081,2
833.6304732,-656.9818219,-3.509012749,0.007893651,-0.213141895,0.205248244,2
-368.2542849,-501.7570712,-56.60626796,-0.042314187,0.337343674,-0.295029487,2
-868.3156662,389.8134102,-17.96935083,-0.022667026,0.312451427,-0.289784401,2
612.8817535,-872.2453171,-30.86267277,-0.012743283,-0.03750185,0.050245133,2
-629.8998732,-204.0567226,-44.76793774,-0.031006418,0.37164373,-0.340637312,2
-823.2921693,178.6091875,-31.06245168,-0.030852857,0.354894541,-0.324041685,2
860.0820665,-325.9046346,22.22275865,0.025394872,-0.327964942,0.30257007,2
-655.4808303,845.7434274,26.9326564,0.009920272,0.066533401,-0.076453672,2
525.5119107,-884.3502548,-36.73997963,-0.018073598,0.010015568,0.008058031,2
232.7837113,-858.8748095,-50.57772431,-0.030906554,0.147876755,-0.116970201,2
-835.8118963,219.4908187,-28.73258454,-0.029452313,0.348573431,-0.319121118,2
-868.7814806,510.155927,-9.157116736,-0.016790473,0.275731533,-0.258941061,2
-418.7621914,-471.8708297,-54.88930345,-0.03619387,0.350130166,-0.313936296,2
-798.3988344,109.6725688,-34.78929835,-0.03303563,0.363674069,-0.330638439,2
-305.1681279,-557.8757453,-57.34193827,-0.042030279,0.323178782,-0.281148503,2
562.7687648,-887.0583075,-34.59757801,-0.015602865,-0.008126731,0.023729596,2
-751.820573,83.96540574,-26.71278765,-0.037058893,0.347248223,-0.31018933,2
-584.1497084,-263.4598525,-50.69275767,-0.041019362,0.371619583,-0.330600221,2
762.7080241,-27.21185748,38.97176019,0.035444368,-0.37127992,0.335835552,2
764.9347777,-765.0606804,-15.13207211,-0.000708821,-0.145767606,0.146476427,2
-51.72451733,-737.083868,-56.90159494,-0.038623058,0.252073134,-0.213450076,2
568.1109422,-876.3582607,-33.86712741,-0.015632615,-0.013638889,0.029271504,2
686.6253413,113.3374796,45.16993485,0.038581497,-0.376511099,0.337929602,2
206.2967069,-851.1311773,-51.43043534,-0.031801135,0.158680959,-0.126879825,2
-36.69614695,-761.819146,-56.8362811,-0.037901314,0.251478991,-0.213577677,2
598.5977751,-868.0924092,-31.6241349,-0.013760866,-0.031349495,0.045110361,2
285.0426833,-871.8125495,-48.7234509,-0.029026817,0.125841359,-0.096814542,2
380.6521053,490.0891407,56.41702295,0.042330222,-0.33991909,0.297588869,2
-764.8961953,765.0033276,15.13208756,0.000699091,0.145778339,-0.14647743,2
-503.3341842,886.8910295,38.12177499,0.019263864,-0.021826801,0.002562938,2
293.6158984,-885.8954883,-48.70152311,-0.028253563,0.125322547,-0.097068984,2
541.6269347,-891.3711696,-36.03363918,-0.016918762,0.003744704,0.013174059,2
-711.0897218,-71.69059992,-43.42229435,-0.03772568,0.375910868,-0.338185188,2
-864.7218254,543.9101444,-6.459761514,-0.014938403,0.263344844,-0.248406441,2
-24.37920917,-752.3859896,-56.55780713,-0.038057497,0.243162443,-0.205104947,2
139.2453607,-828.1144563,-53.33841452,-0.033898549,0.184983502,-0.151084953,2
-98.53771226,811.7869583,54.32605465,0.035047684,-0.200216938,0.165169254,2
-734.0138831,-29.82718207,-41.5782643,-0.036776388,0.374465304,-0.337688916,2
179.6061341,-842.5476143,-52.2323908,-0.032664336,0.16932857,-0.136664234,2
410.3283237,-889.0253532,-43.26435746,-0.023843769,0.06877518,-0.044931411,2
-866.2844132,532.7811453,-7.360879849,-0.015559141,0.267539754,-0.251980614,2
-475.8377328,-393.1881831,-54.40693568,-0.042168022,0.357549064,-0.315381042,2
192.9752247,-846.943877,-51.83780816,-0.032236712,0.164025,-0.131788288,2
-509.6862655,-355.1501773,-53.42989399,-0.041931307,0.362714461,-0.320783154,2
722.2850751,-804.4461385,-20.31297198,-0.004691053,-0.112448468,0.117139522,2
861.0108747,-565.8478162,4.652619426,0.013678003,-0.25475155,0.241073547,2
440.7509438,-900.5269515,-42.03155916,-0.022096167,0.056695518,-0.034599351,2
214.0015889,630.2082669,57.77488946,0.041209112,-0.300025208,0.258816096,2
856.2984583,-301.4457045,23.8811819,0.026557629,-0.333684963,0.307127335,2
173.7916334,659.4103038,57.75030168,0.040678945,-0.288960579,0.248281633,2
-92.63520332,-712.7776384,-57.31198713,-0.039399419,0.264969818,-0.225570399,2
-16.50967052,773.6627489,55.93568296,0.037143284,-0.229347757,0.192204474,2
-853.7178235,597.4879398,-1.934724676,-0.011782491,0.241416896,-0.229634405,2
865.1419747,-353.6306927,20.53024777,0.024433644,-0.322068507,0.297634863,2
-865.6369009,364.4750269,-19.68574673,-0.023778637,0.318897153,-0.295118516,2
755.7646786,-12.73246618,39.79686394,0.036483145,-0.372726683,0.336243538,2
678.1161243,127.187543,45.73037435,0.038851062,-0.376528997,0.337677935,2
-498.5246009,-367.9230068,-53.76889464,-0.042020482,0.361081541,-0.319061059,2
-253.3253559,-600.3103431,-57.67607673,-0.04161646,0.310407677,-0.268791217,2
385.9842789,-887.3289984,-44.446114,-0.024931601,0.080369636,-0.055438035,2
-718.904233,-57.75823682,-42.8182694,-0.037417899,0.375521255,-0.338103356,2
-440.9297711,-430.3586889,-55.2632659,-0.042310793,0.351589607,-0.309278814,2
832.7414874,-207.4279146,29.51086297,0.03000659,-0.350815129,0.320808539,2
-811.1446488,701.9962696,8.0234207,-0.004614189,0.188141656,-0.183527467,2
627.755278,-857.8985857,-29.310923,-0.011858614,-0.048990458,0.060849072,2
787.0892825,-81.93668267,36.2213213,0.033842376,-0.366549702,0.332707327,2
835.8504771,-219.5481677,28.73259798,0.029442583,-0.348562697,0.319120114,2
681.8284692,-831.8257262,-24.49456487,-0.007979319,-0.083907194,0.091886513,2
795.3045105,-727.0364451,-10.71006783,0.002616032,-0.172557425,0.169941394,2
-660.5592825,-154.8475194,-46.81724919,-0.039371094,0.376296828,-0.336925734,2
-683.8609637,-105.8711037,-39.60922196,-0.034108244,0.371100605,-0.336992361,2
869.7402311,-498.6978711,10.0521456,0.01738949,-0.279714628,0.262325138,2
498.8847003,367.3121312,53.76540512,0.042045221,-0.361093347,0.319048126,2
829.5482441,-666.3295454,-4.414515717,0.007239067,-0.20824001,0.201000943,2
870.5942771,-404.4528662,17.09823272,0.022229528,-0.309189431,0.286959904,2
-669.0666151,-137.5482763,-41.34777664,-0.038752846,0.375025684,-0.336272838,2
-167.5979076,-681.725883,-57.69524267,-0.039189231,0.291604794,-0.252415563,2
464.3539606,405.6220607,54.7059191,0.042216306,-0.355639434,0.313423128,2
-376.5882584,-513.0672845,-55.86998961,-0.04090671,0.343687767,-0.302781057,2
664.4539697,-841.3500395,-26.12633138,-0.009281985,-0.072335853,0.081617839,2
837.5070214,-647.4720054,-2.602643986,0.008546286,-0.217991189,0.209444903,2
-213.7757746,-630.5904512,-57.77734297,-0.041198209,0.30002249,-0.258824281,2
730.8482928,27.35441861,41.17598709,0.052107104,-0.386203725,0.334096622,2
-642.3891491,-182.2972794,-47.85793987,-0.03984255,0.375682576,-0.335840025,2
-594.2274038,-250.0824176,-50.2510055,-0.040847865,0.372526879,-0.331679014,2
-711.0849467,-71.69940889,-43.42242903,-0.037725137,0.375910504,-0.338185368,2
-604.165501,-236.630256,-49.79665075,-0.040667091,0.373342798,-0.332675707,2
733.0822135,-803.7298417,-19.46615211,-0.003660123,-0.118313948,0.12197407,2
464.651272,405.1103408,54.70263975,0.042248763,-0.355660563,0.3134118,2
422.3502699,-889.5451492,-42.65740056,-0.023290929,0.06295176,-0.03966083,2
872.4259876,-441.5361323,14.47915096,0.02049797,-0.298716349,0.278218379,2
858.8098983,-576.5666717,3.747381438,0.013046707,-0.250364905,0.237318199,2
51.76310916,737.0264953,56.90161292,0.038613329,-0.252062402,0.213449073,2
666.9258561,55.43623348,37.10837553,0.109748368,-0.436292733,0.326544365,2
669.4395971,141.0062177,46.27953057,0.039111041,-0.376453991,0.33734295,2
-758.9878052,82.20231369,-28.03489257,-0.049926249,0.356017539,-0.30609129,2
-259.0016994,865.7121267,49.67509684,0.029971831,-0.136915945,0.106944114,2
-864.7363163,543.9363558,-6.459411548,-0.014940027,0.263345921,-0.248405894,2
266.63194,589.5038589,57.61123112,0.041747926,-0.313721187,0.271973261,2
434.2685305,-889.8464681,-42.03993116,-0.022732285,0.057112766,-0.034380482,2
536.3628065,-882.6784466,-36.03492649,-0.017469666,0.004102011,0.013367655,2
-871.1612173,463.3443659,-12.72170671,-0.01919768,0.291287927,-0.272090246,2
646.4234311,-850.0434434,-27.73230901,-0.010575533,-0.060693093,0.071268627,2
510.0542366,354.5261032,53.42635429,0.041957078,-0.362726907,0.32076983,2
641.3721264,-861.0141766,-28.52837724,-0.010713524,-0.055166059,0.065879583,2
-434.171074,889.685019,42.03887659,0.022729076,-0.057106318,0.034377242,2
789.6170952,-735.0074638,-11.60063004,0.00195168,-0.167279362,0.165327682,2
768.6142612,-40.10357935,38.30186609,0.0350042,-0.370200172,0.335195972,2
-584.1462783,-263.4662188,-50.69285744,-0.04101897,0.37161932,-0.330600349,2
806.0888995,-710.5574732,-8.921234531,0.003942584,-0.182984491,0.179041907,2
-520.7251424,-342.2841917,-53.0776229,-0.041832126,0.364258116,-0.32242599,2
133.5424205,686.5467409,57.59286961,0.040096538,-0.277279217,0.237182679,2
492.1916888,-888.0542549,-38.80005377,-0.019858109,0.027735626,-0.007877517,2
373.6676313,-886.1517894,-45.02060817,-0.02546639,0.086137858,-0.060671468,2
-806.0284764,710.4608535,8.920763045,-0.003949872,0.182993608,-0.179043736,2
-843.1158604,246.4560916,-27.14392103,-0.028480617,0.343927486,-0.315446868,2
-781.078496,67.93940804,-36.92415301,-0.034247171,0.367867662,-0.333620491,2
-803.7714732,123.5181661,-34.06051208,-0.032614366,0.362095607,-0.329481241,2
-422.2519483,889.3822871,42.65633956,0.023287782,-0.062945353,0.039657571,2
330.9206027,535.3643311,57.08706049,0.042190933,-0.329094921,0.286903989,2
-682.3366515,339.4200884,0.876155401,-0.063517538,0.258718325,-0.195200787,2
-204.7856029,-655.9246336,-57.67314853,-0.037488011,0.301328652,-0.263840641,2
-531.632626,-329.3391721,-52.71234126,-0.041722293,0.365711674,-0.323989381,2
762.074638,-26.13498593,38.97671381,0.035374332,-0.371234696,0.335860364,2
-835.8040546,219.4764808,-28.73279271,-0.029451428,0.348572842,-0.319121413,2
864.0308781,-351.7546455,20.53639262,0.024317713,-0.321992805,0.297675092,2
858.8097599,-576.566397,3.747379448,0.013046691,-0.250364892,0.237318202,2
-618.1100658,861.3822968,30.08871725,0.012490448,0.043128164,-0.055618612,2
2.987809611,-766.9411412,-56.15813377,-0.037454654,0.234011973,-0.196557319,2
487.2813044,380.5425002,54.09456553,0.04208988,-0.359349014,0.317259134,2
870.3366367,-512.7576323,9.15063931,0.016949575,-0.27582914,0.258879565,2
-686.5867207,-113.3949104,-45.16991604,-0.038591223,0.376521828,-0.337930606,2
279.6335498,578.9570624,57.5347428,0.041857033,-0.316953775,0.275096743,2
-310.6499688,876.8052592,47.72245449,0.028041992,-0.114626569,0.086584578,2
-777.6210727,750.3469846,13.37296519,-0.000631469,0.156611493,-0.155980024,2
-523.7040715,-355.0065382,-51.40375994,-0.038185924,0.367309295,-0.329123372,2
771.3923788,-757.8259964,-14.25426948,-4.35e-05,-0.151202837,0.151246383,2
825.2613413,-675.5128693,-5.318929472,0.006582696,-0.203286744,0.196704047,2
255.4545965,-877.8561184,-50.1107519,-0.029106742,0.141603367,-0.112496626,2
-546.9962806,880.6489647,35.320106,0.016856871,0.001819887,-0.018676758,2
547.0809587,-880.7880665,-35.32097368,-0.016861472,-0.001812523,0.018673995,2
676.9918772,-842.9510401,-25.31720966,-0.008269488,-0.078370655,0.086640143,2
768.614313,-40.10368516,38.30187189,0.035004206,-0.370200178,0.335195973,2
531.6712341,329.2817665,52.71236,0.041712566,-0.365700944,0.323988378,2
858.8246567,-314.6076988,23.05177646,0.026033513,-0.330901276,0.304867762,2
-564.6058648,-299.924281,-49.04619494,-0.031017374,0.368786833,-0.337769459,2
216.0566913,-867.239141,-51.4075182,-0.031036295,0.158138032,-0.127101737,2
-669.4009783,-141.0636448,-46.27951176,-0.039120767,0.37646472,-0.337343953,2
-343.2707977,-524.5955566,-56.94271809,-0.042231864,0.331922685,-0.289690821,2
179.6053031,-842.5460294,-52.23236741,-0.032664432,0.169328637,-0.136664205,2
573.0881516,-884.5335237,-33.86680822,-0.015016874,-0.014021602,0.029038475,2
857.7890927,-312.8574221,23.05782066,0.025924117,-0.330829991,0.304905874,2
71.33743598,-799.9957318,-54.9175958,-0.03578679,0.21014545,-0.17435866,2
51.90274994,736.7831981,56.89961517,0.038628504,-0.252072345,0.213443841,2
44.02618124,-787.3538539,-55.45489938,-0.036481085,0.219856006,-0.183374921,2
825.2611662,-675.5125238,-5.318929936,0.006582676,-0.203286728,0.196704052,2
578.4167663,-873.8183442,-33.12757547,-0.01501235,-0.019547735,0.034560085,2
-71.18490704,799.7390267,54.91586376,0.035789518,-0.210142884,0.174353366,2
-542.4089325,-316.3129001,-52.33405363,-0.041602167,0.367074999,-0.325472832,2
808.9976611,-137.4150034,33.32297441,0.032176833,-0.360418077,0.328241244,2
870.9362713,-475.3001109,11.83450507,0.01859392,-0.287494232,0.268900311,2
869.7401137,-498.6976371,10.05214272,0.017389477,-0.279714617,0.26232514,2
-715.3716886,164.8191579,-17.22997752,0.025709163,0.28151377,-0.307222934,2
749.0352939,0.792051481,40.29253127,0.036152364,-0.373070485,0.336918121,2
31.01721626,-797.0035968,-55.89292427,-0.034905847,0.228009779,-0.193103931,2
809.7620299,-138.7113916,33.31757389,0.032260409,-0.360472158,0.328211749,2
858.1907005,-590.1424664,2.834504176,0.012618636,-0.246047971,0.233429335,2
856.3970283,-587.1432752,2.84121884,0.012412191,-0.245916486,0.233504295,2
-257.5067754,-615.7016319,-57.45951084,-0.04148563,0.316394617,-0.274908987,2
-573.921016,-276.7850257,-51.12220174,-0.041179957,0.370620071,-0.329440114,2
229.2714297,-871.0150359,-50.98694335,-0.030342717,0.152633457,-0.12229074,2
-604.1619049,-236.6369246,-49.79675494,-0.040666681,0.373342523,-0.332675842,2
-849.5955669,273.1924042,-25.52826211,-0.027481701,0.338942718,-0.311461017,2
-179.7493654,-673.5449538,-57.69040717,-0.038203838,0.2947064,-0.256502562,2
797.8378776,-731.2641784,-10.71622027,0.002875424,-0.172726833,0.169851409,2
446.0791165,-889.9272174,-41.41207603,-0.022168093,0.051259726,-0.029091633,2
-603.4580779,-246.8762071,-47.01666034,-0.038004709,0.374600486,-0.336595777,2
-258.920474,865.5694183,49.67374199,0.029980828,-0.136921835,0.106941007,2
-777.5967056,750.3033048,13.37243014,-0.000628746,0.156609696,-0.15598095,2
-726.8981429,28.64751119,-29.78259788,-0.01208612,0.343628743,-0.331542623,2
79.05616851,720.9992313,57.1892807,0.039140643,-0.260724239,0.221583596,2
542.7986124,315.6530744,52.33045312,0.041631315,-0.367089455,0.32545814,2
661.0625003,153.9953918,46.81302082,0.039410814,-0.37631839,0.336907576,2
-464.312711,-405.6843921,-54.7059787,-0.042225732,0.355649961,-0.31342423,2
-500.0466826,-382.3991169,-52.16302557,-0.032236434,0.361847137,-0.329610703,2
872.0286718,-429.2774534,15.3560246,0.021079032,-0.302281551,0.281202519,2
393.1563323,-899.1125735,-44.43742251,-0.02416444,0.079873858,-0.055709418,2
563.5960217,289.9720645,51.53885573,0.041321429,-0.369518899,0.32819747,2
799.1640956,-110.9649898,34.78402054,0.033101858,-0.363713056,0.330611198,2
-852.5301778,286.4771703,-24.71065432,-0.026973007,0.336325243,-0.309352236,2
-166.057522,837.7166376,52.61255086,0.033084776,-0.174586585,0.141501809,2
744.4361916,-785.6252644,-17.74221663,-0.002702948,-0.129251517,0.131954465,2
871.118827,-439.331723,14.48560348,0.020365804,-0.298629342,0.278263538,2
864.0307895,-351.7544675,20.53638848,0.024317703,-0.321992796,0.297675093,2
356.0876629,512.7629777,56.77858168,0.042295171,-0.334681095,0.292385923,2
714.542131,-810.3241417,-21.16014334,-0.005351701,-0.106790079,0.11214178,2
839.5545802,-650.9001872,-2.609126667,0.008753588,-0.218127041,0.209373453,2
30.35416093,-780.7437307,-55.70310553,-0.036814593,0.224630387,-0.187815794,2
703.6579983,84.66252408,44.01123873,0.038072055,-0.37623422,0.338162166,2
-831.8383377,205.903751,-29.51669225,-0.029925992,0.350766793,-0.320840802,2
-729.7819615,798.2598988,19.46018765,0.00402279,0.118087683,-0.122110473,2
-396.4345894,-494.2270529,-55.44520357,-0.036270618,0.345919777,-0.309649159,2
305.4273747,557.4364177,57.33919733,0.042044604,-0.323183753,0.281139149,2
829.5480731,-666.3292077,-4.414516348,0.007239047,-0.208239994,0.201000947,2
827.4818866,-679.2121208,-5.325408641,0.006842547,-0.203451349,0.196608802,2
-480.7999492,888.7939784,39.46784183,0.020433597,-0.033619825,0.013186228,2
-529.1084611,307.0602821,-0.853868048,-0.046974881,0.164405534,-0.117430653,2
-820.7320613,684.4718226,6.222046213,-0.005934409,0.198294035,-0.192359626,2
-744.3976089,785.5679113,17.7422322,0.002693217,0.12926225,-0.131955468,2
844.6391442,-627.97521,-0.788205033,0.009845047,-0.227527217,0.21768217,2
820.7706433,-684.5291743,-6.222031155,0.005924679,-0.198283302,0.192358623,2
-84.9282571,805.9611402,54.62855892,0.0354168,-0.205201184,0.169784383,2
637.167958,-854.0763763,-28.52513508,-0.011218457,-0.054848543,0.066067,2
-341.6297882,-545.0639287,-56.49820483,-0.040686088,0.336187316,-0.295501229,2
-774.9257151,54.00503987,-37.61756086,-0.034635166,0.369085046,-0.33444988,2
38.23213947,744.5305942,56.73473557,0.038350224,-0.247647394,0.209297171,2
-720.832363,-6.739911533,-32.85230568,-0.026278134,0.357796287,-0.331518153,2
146.8888434,677.8542869,57.66104605,0.040288868,-0.281235034,0.240946166,2
-657.1989037,311.6457441,-8.143679822,-0.046230597,0.23275769,-0.186527092,2
818.3904602,-697.2379859,-7.130184163,0.005515702,-0.19339259,0.187876888,2
-457.6848862,889.6316553,40.77298655,0.021594952,-0.045387409,0.023792457,2
-608.4290416,864.8497584,30.86062682,0.013120266,0.037250202,-0.050370468,2
690.2644415,-826.7551198,-23.66951508,-0.007324954,-0.08966252,0.096987474,2
-737.1951056,792.037312,18.60381039,0.003356814,0.123691283,-0.127048097,2
618.1880604,-861.5098023,-30.08948515,-0.012495806,-0.043120313,0.055616119,2
870.165902,-414.805909,16.23549538,0.021522172,-0.305685858,0.284163686,2
642.8719446,181.4802222,47.85381759,0.039881567,-0.375703451,0.335821884,2
-578.3348643,873.6840086,33.12674719,0.015007426,0.019555303,-0.034562729,2
-455.2916832,-433.4996591,-53.94203617,-0.042865143,0.359320213,-0.316455071,2
871.1189314,-439.3319318,14.48560692,0.020365816,-0.298629352,0.278263536,2
866.3371478,-532.8641063,7.360551136,0.015551001,-0.267530075,0.251979074,2
-758.2498627,772.0492513,16.00615661,0.001364192,0.140307141,-0.141671333,2
861.0107395,-565.8475477,4.6526173,0.013677987,-0.254751537,0.24107355,2
-870.8851124,475.219955,-11.83480179,-0.018602237,0.287504028,-0.26890179,2
861.1404213,-327.6940609,22.21668483,0.025503493,-0.328036219,0.302532726,2
-62.48724829,-747.7834941,-57.12625356,-0.037184455,0.259498618,-0.222314163,2
725.6086596,-809.9461406,-20.31815405,-0.004291333,-0.112699626,0.116990959,2
795.3043088,-727.0360485,-10.71006721,0.002616008,-0.172557407,0.169941399,2
583.2408466,-881.7683497,-33.12754727,-0.014471722,-0.019891213,0.034362934,2
-385.9451237,887.270544,44.44611653,0.024921937,-0.08035895,0.055437013,2
-571.1469515,-289.8772997,-48.46083296,-0.027565686,0.367791793,-0.340226107,2
361.258195,-884.7547972,-45.58397883,-0.025994966,0.091884876,-0.065889911,2
608.4676253,-864.9071139,-30.86061064,-0.013129996,-0.037239469,0.050369465,2
849.6428444,-273.2656419,25.52805458,0.027472953,-0.33893264,0.311459687,2
-112.1228499,817.4124731,54.01014624,0.03466992,-0.195183291,0.160513371,2
-129.0834392,-707.1494053,-57.60055592,-0.039245855,0.280426362,-0.241180507,2
